env_name,model_type,max_depth,is_reweight,avg_reward,avg_time,wind_power,turbulence_power
LunarLander-v2,DDQN,,,138.88750376079787,51.79516727035843,False,True,-10.0,2.0,0.0
LunarLander-v2,decision_tree,1,False,-110.87406785828394,35.68943031742353,False,True,-10.0,2.0,0.0
LunarLander-v2,decision_tree,1,True,-148.7625542386383,35.55848903719192,False,True,-10.0,2.0,0.0
LunarLander-v2,decision_tree,2,False,-52.646033800406435,35.05726203392834,False,True,-10.0,2.0,0.0
LunarLander-v2,decision_tree,2,True,-83.58096357561932,34.45768840363105,False,True,-10.0,2.0,0.0
LunarLander-v2,decision_tree,4,False,-169.42917175986366,34.932946427145,False,True,-10.0,2.0,0.0
LunarLander-v2,decision_tree,4,True,-49.887313005795285,34.678078833323404,False,True,-10.0,2.0,0.0
LunarLander-v2,decision_tree,6,False,-89.29396168226764,34.79368827656053,False,True,-10.0,2.0,0.0
LunarLander-v2,decision_tree,6,True,-30.83151387420329,34.47997355985325,False,True,-10.0,2.0,0.0
LunarLander-v2,decision_tree,8,False,-16.876786294040762,34.90951801473204,False,True,-10.0,2.0,0.0
LunarLander-v2,decision_tree,8,True,-8.431982359163321,34.796988250825876,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_logistic,1,False,153.77306700479883,19.13605510576358,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_logistic,1,True,63.72550165644771,19.11619934768661,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_logistic,2,False,90.87188817985916,35.4141733611447,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_logistic,2,True,95.77866128888613,35.235557855984624,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_logistic,4,False,123.01824661056128,75.48912155396364,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_logistic,4,True,130.76823173809237,65.66803862817018,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_logistic,6,False,126.42077162689267,65.71344864163613,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_logistic,6,True,159.6993921968647,75.21111347261885,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_logistic,8,False,132.60931524366396,76.85521537565603,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_logistic,8,True,131.16724681217963,78.11723018021829,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_ridge,1,False,55.298964910286536,45.20281517324352,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_ridge,1,True,104.15379521963742,45.26623409257238,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_ridge,2,False,76.15005075734051,61.54723520582047,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_ridge,2,True,84.71649989800854,61.41225134540118,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_ridge,4,False,80.35998164706517,92.27691775212865,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_ridge,4,True,89.31875954370469,102.32606144172564,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_ridge,6,False,86.10328110947609,105.04503653260814,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_ridge,6,True,115.28174481170878,103.95210871342687,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_ridge,8,False,25.89227327258643,100.44968735931761,False,True,-10.0,2.0,0.0
LunarLander-v2,linear_tree_ridge,8,True,93.85406663340756,89.20356926100852,False,True,-10.0,2.0,0.0
LunarLander-v2,DDQN,,,119.40914143537488,51.02798826369955,False,True,-10.0,2.0,5.0
LunarLander-v2,decision_tree,1,False,-113.03039204238058,35.04575600051525,False,True,-10.0,2.0,5.0
LunarLander-v2,decision_tree,1,True,-148.3201686540337,35.03565291510399,False,True,-10.0,2.0,5.0
LunarLander-v2,decision_tree,2,False,-52.58097501589886,34.48374092930014,False,True,-10.0,2.0,5.0
LunarLander-v2,decision_tree,2,True,-88.9460779444528,33.83336821860852,False,True,-10.0,2.0,5.0
LunarLander-v2,decision_tree,4,False,-172.02220126835067,34.13647864733607,False,True,-10.0,2.0,5.0
LunarLander-v2,decision_tree,4,True,-52.65784496384263,33.983565094702,False,True,-10.0,2.0,5.0
LunarLander-v2,decision_tree,6,False,-108.75673855827667,34.5974113967274,False,True,-10.0,2.0,5.0
LunarLander-v2,decision_tree,6,True,-34.919344025101836,34.42400885055095,False,True,-10.0,2.0,5.0
LunarLander-v2,decision_tree,8,False,-23.663868136275923,34.95533751555932,False,True,-10.0,2.0,5.0
LunarLander-v2,decision_tree,8,True,-16.366139211031125,34.41324161258801,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_logistic,1,False,139.19116317438719,18.77542059593027,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_logistic,1,True,46.33873640689477,18.735040031119915,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_logistic,2,False,68.22831000817433,34.86447668690124,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_logistic,2,True,70.55622667617158,34.6205365170925,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_logistic,4,False,117.35481602254481,74.69804154057447,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_logistic,4,True,108.68854035698999,65.453770690428,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_logistic,6,False,84.90118502749235,65.40828095924405,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_logistic,6,True,134.32761341633892,74.53291324287548,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_logistic,8,False,117.18287560692426,76.3493857245612,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_logistic,8,True,133.112859739315,78.79616870584529,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_ridge,1,False,33.707997162341556,45.21382462131978,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_ridge,1,True,106.17331562816159,44.81153993246067,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_ridge,2,False,87.60005261111202,60.39562923001471,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_ridge,2,True,61.28746189445473,60.37729296532762,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_ridge,4,False,69.57513936600151,90.52243231129975,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_ridge,4,True,100.92608669017322,100.01862581396068,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_ridge,6,False,54.51459554585477,103.62429616493542,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_ridge,6,True,90.5914737882987,102.4704878888338,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_ridge,8,False,15.925450068981037,99.21756954687326,False,True,-10.0,2.0,5.0
LunarLander-v2,linear_tree_ridge,8,True,89.10492357245853,89.37298446033606,False,True,-10.0,2.0,5.0
LunarLander-v2,DDQN,,,112.16032377967721,50.817801207968984,False,True,-10.0,2.0,10.0
LunarLander-v2,decision_tree,1,False,-115.17377274831597,35.14784213182598,False,True,-10.0,2.0,10.0
LunarLander-v2,decision_tree,1,True,-151.9921013523354,35.11332894150138,False,True,-10.0,2.0,10.0
LunarLander-v2,decision_tree,2,False,-62.06875120448413,34.58016998730778,False,True,-10.0,2.0,10.0
LunarLander-v2,decision_tree,2,True,-89.47894283052257,33.7482965215665,False,True,-10.0,2.0,10.0
LunarLander-v2,decision_tree,4,False,-181.42620587899083,34.36309786943526,False,True,-10.0,2.0,10.0
